Order_ID,Date,Customer_ID,Category,Product,Price,Quantity,Discount,Profit
3926,2033-09-30,2719,Clothing,Jacket,403.9,2,0.47,48.89
3927,2033-10-01,2642,Clothing,Headphones,762.31,4,0.46,409.42
3928,2033-10-02,3643,Electronics,Jacket,485.13,7,0.33,172.59
3929,2033-10-03,4921,Groceries,T-shirt,940.61,2,0.25,-23.14
3930,2033-10-04,3297,Furniture,Bananas,297.21,6,0.41,481.44
3931,2033-10-05,1874,Clothing,Sofa,418.63,2,0.42,90.74
3932,2033-10-06,2464,Electronics,Bananas,788.02,7,0.41,464.9
3933,2033-10-07,4604,Electronics,Laptop,548.29,2,0.08,115.68
3934,2033-10-08,3243,Furniture,Apples,549.29,3,0.01,407.28
3935,2033-10-09,1689,Clothing,Bananas,58.07,9,0.49,315.32
3936,2033-10-10,3010,Electronics,T-shirt,401.61,4,0.48,423.71
3937,2033-10-11,4590,Furniture,Apples,274.38,5,0.28,486.86
3938,2033-10-12,4141,Groceries,Laptop,999.34,9,0.5,429.32
3939,2033-10-13,3686,Groceries,Chair,311.81,7,0.39,172.02
3940,2033-10-14,2422,Groceries,Bananas,885.07,8,0.26,397.98
3941,2033-10-15,3001,Clothing,Bananas,677.85,3,0.19,341.41
3942,2033-10-16,1671,Furniture,Sofa,344.21,4,0.3,-16.12
3943,2033-10-17,4831,Furniture,Laptop,545.82,7,0.26,461.37
3944,2033-10-18,4274,Electronics,Headphones,841.33,4,0.5,206.28
3945,2033-10-19,2171,Electronics,Bananas,883.95,2,0.25,23.95
3946,2033-10-20,2495,Electronics,T-shirt,164.59,6,0.42,183.96
3947,2033-10-21,4726,Furniture,Bananas,342.88,9,0.41,281.73
3948,2033-10-22,1943,Electronics,Sofa,338.55,2,0.04,265.12
3949,2033-10-23,3246,Furniture,Chair,46.83,1,0.04,266.14
3950,2033-10-24,4988,Furniture,Sofa,600.25,8,0.33,90.71
3951,2033-10-25,2449,Groceries,Bananas,,1,0.13,297.99
3952,2033-10-26,4737,Electronics,Apples,384.67,1,0.33,449.08
3953,2033-10-27,3539,Groceries,Headphones,741.34,3,0.07,163.77
3954,2033-10-28,4959,Clothing,Jacket,629.56,5,0.2,296.82
3955,2033-10-29,1895,Clothing,Bananas,378.77,9,0.05,84.19
3956,2033-10-30,3189,Clothing,Laptop,145.35,2,0.14,
3957,2033-10-31,2336,Furniture,Bananas,710.78,1,0.04,272.15
3958,2033-11-01,1164,Furniture,Headphones,855.29,1,0.49,-23.85
3959,2033-11-02,3361,Furniture,Laptop,687.43,8,0.2,347.97
3960,2033-11-03,3068,Electronics,T-shirt,22.79,2,0.45,318.69
3961,2033-11-04,2105,Groceries,Apples,220.15,9,0.49,153.13
3962,2033-11-05,4652,Furniture,Laptop,74.13,9,0.45,176.21
3963,2033-11-06,4202,Groceries,Sofa,572.53,2,0.23,454.77
3964,2033-11-07,4670,Groceries,Chair,,3,0.39,-42.78
3965,2033-11-08,2753,Groceries,Sofa,115.03,2,0.08,259.82
3966,2033-11-09,4031,Electronics,Jacket,839.15,6,0.05,457.85
3967,2033-11-10,3352,Electronics,Laptop,,7,0.44,452.69
3968,2033-11-11,2938,Clothing,T-shirt,691.52,6,0.02,271.56
3969,2033-11-12,1370,Clothing,Bananas,971.54,3,0.49,159.68
3970,2033-11-13,2880,Groceries,Apples,88.26,3,0.34,4.4
3971,2033-11-14,1852,Clothing,Laptop,901.72,2,0.21,45.58
3972,2033-11-15,1383,Groceries,Sofa,130.47,2,0.07,323.82
3973,2033-11-16,2931,Electronics,Laptop,395.99,5,0.36,-40.85
3974,2033-11-17,3492,Electronics,Laptop,852.18,8,0.28,435.92
3975,2033-11-18,1424,Electronics,Laptop,906.72,6,0.36,273.36
3976,2033-11-19,3208,Furniture,T-shirt,508.84,9,0.21,-25.17
3977,2033-11-20,4249,Groceries,Apples,596.13,5,0.03,81.87
3978,2033-11-21,1628,Electronics,Headphones,709.61,4,0.16,276.81
3979,2033-11-22,4779,Groceries,Headphones,833.59,9,0.16,-30.42
3980,2033-11-23,1894,Clothing,Laptop,125.9,5,0.0,378.99
3981,2033-11-24,3537,Clothing,T-shirt,811.02,1,0.0,455.96
3982,2033-11-25,4064,Electronics,T-shirt,483.87,5,0.17,478.67
3983,2033-11-26,3374,Groceries,Jacket,453.37,5,0.36,353.51
3984,2033-11-27,1597,Electronics,Laptop,426.78,5,0.31,421.25
3985,2033-11-28,4062,Clothing,Sofa,511.67,2,0.12,285.89
3986,2033-11-29,3336,Electronics,Sofa,945.33,6,0.3,202.2
3987,2033-11-30,1592,Groceries,Chair,550.46,5,0.32,342.22
3988,2033-12-01,2687,Clothing,Apples,953.41,2,0.26,73.3
3989,2033-12-02,4644,Furniture,Laptop,184.39,8,0.26,10.38
3990,2033-12-03,1572,Clothing,Chair,725.52,6,0.18,369.02
3991,2033-12-04,4425,Furniture,Sofa,813.18,3,0.06,477.0
3992,2033-12-05,3075,Electronics,Sofa,680.73,9,0.19,267.61
3993,2033-12-06,4001,Electronics,Laptop,608.89,4,0.17,215.4
3994,2033-12-07,3090,Groceries,Chair,566.99,3,0.3,243.92
3995,2033-12-08,2704,Furniture,Chair,861.63,7,0.43,213.16
3996,2033-12-09,3470,Electronics,Laptop,822.54,8,0.19,193.21
3997,2033-12-10,4669,Furniture,Apples,126.68,7,0.35,470.87
3998,2033-12-11,1176,Electronics,Jacket,849.34,1,0.41,213.87
3999,2033-12-12,1528,Clothing,Chair,417.0,1,0.11,-5.39
4000,2033-12-13,2633,Electronics,Jacket,257.43,5,0.45,371.03
4001,2033-12-14,1965,Groceries,Bananas,870.42,8,0.04,165.36
4002,2033-12-15,2517,Clothing,Apples,434.86,3,0.45,340.88
4003,2033-12-16,1197,Groceries,Sofa,809.32,8,0.08,268.76
4004,2033-12-17,3657,Clothing,Headphones,267.09,3,0.17,342.25
4005,2033-12-18,4648,Furniture,Apples,8.91,4,0.3,-15.9
4006,2033-12-19,3889,Groceries,Jacket,497.98,7,0.45,-31.37
4007,2033-12-20,1852,Electronics,Jacket,104.73,3,0.13,158.2
4008,2033-12-21,4588,Furniture,Jacket,755.6,4,0.38,331.24
4009,2033-12-22,2537,Electronics,T-shirt,279.69,8,0.36,73.03
4010,2033-12-23,3069,Clothing,Apples,446.43,4,0.08,188.37
4011,2033-12-24,4183,Clothing,Chair,91.6,9,0.24,489.45
4012,2033-12-25,2080,Electronics,Chair,290.23,4,0.24,68.18
4013,2033-12-26,4137,Electronics,T-shirt,782.58,4,0.15,416.37
4014,2033-12-27,3889,Furniture,Chair,155.83,5,0.39,404.0
4015,2033-12-28,1097,Electronics,T-shirt,648.92,1,0.46,440.24
4016,2033-12-29,4215,Groceries,Jacket,917.84,7,0.36,453.33
4017,2033-12-30,2903,Groceries,Laptop,681.44,9,0.49,229.03
4018,2033-12-31,1434,Electronics,Apples,811.97,9,0.03,325.06
4019,2034-01-01,1636,Groceries,Bananas,113.43,1,0.02,290.39
4020,2034-01-02,4750,Electronics,Jacket,254.48,6,0.45,
4021,2034-01-03,4157,Furniture,Bananas,895.07,3,0.45,103.88
4022,2034-01-04,1587,Groceries,Sofa,716.53,4,0.05,
4023,2034-01-05,1343,Groceries,Jacket,641.36,8,0.18,70.15
4024,2034-01-06,2317,Electronics,Headphones,665.45,4,0.42,366.56
4025,2034-01-07,2979,Groceries,Chair,417.13,8,0.06,480.52
4026,2034-01-08,1570,Clothing,Headphones,49.33,4,0.13,427.27
4027,2034-01-09,4721,Furniture,Laptop,785.52,9,0.34,69.87
4028,2034-01-10,1610,Furniture,Bananas,680.32,6,0.49,
4029,2034-01-11,2727,Groceries,Apples,475.44,1,0.4,366.4
4030,2034-01-12,3290,Groceries,Jacket,900.26,2,0.39,164.62
4031,2034-01-13,2854,Clothing,Apples,339.48,7,0.17,403.54
4032,2034-01-14,3608,Clothing,Laptop,297.85,7,0.33,378.58
4033,2034-01-15,1959,Groceries,Laptop,873.43,3,0.06,293.98
4034,2034-01-16,3079,Groceries,Chair,798.0,1,0.5,90.44
4035,2034-01-17,3438,Clothing,Laptop,517.4,8,0.24,7.22
4036,2034-01-18,3324,Electronics,Jacket,135.08,7,0.32,88.96
4037,2034-01-19,1531,Clothing,Jacket,219.0,8,0.44,230.37
4038,2034-01-20,2177,Electronics,Apples,657.95,1,0.0,488.7
4039,2034-01-21,3430,Furniture,Apples,388.12,3,0.49,-14.97
4040,2034-01-22,2091,Furniture,Bananas,837.29,2,0.18,60.04
4041,2034-01-23,2901,Clothing,Jacket,950.21,1,0.17,295.0
4042,2034-01-24,1883,Electronics,Headphones,806.61,5,0.07,117.4
4043,2034-01-25,3261,Clothing,Bananas,380.66,3,0.43,422.18
4044,2034-01-26,2678,Clothing,Chair,789.74,8,0.44,26.68
4045,2034-01-27,3423,Electronics,Bananas,354.68,6,0.01,479.74
4046,2034-01-28,3791,Clothing,T-shirt,171.26,9,0.03,451.81
4047,2034-01-29,3260,Furniture,Apples,38.23,9,0.46,438.14
4048,2034-01-30,3126,Groceries,Headphones,388.79,6,0.06,45.19
4049,2034-01-31,2749,Groceries,Apples,904.04,2,0.31,131.22
4050,2034-02-01,3675,Clothing,T-shirt,242.79,9,0.31,392.25
4051,2034-02-02,3651,Electronics,T-shirt,210.48,2,0.43,394.29
4052,2034-02-03,1781,Electronics,Sofa,969.97,3,0.29,337.85
4053,2034-02-04,4994,Furniture,Jacket,29.88,6,0.22,196.43
4054,2034-02-05,4452,Electronics,Chair,786.85,2,0.49,121.37
4055,2034-02-06,4048,Electronics,Laptop,324.76,5,0.11,479.63
4056,2034-02-07,3727,Furniture,T-shirt,42.3,2,0.13,26.59
4057,2034-02-08,3105,Clothing,Bananas,918.21,4,0.04,-25.94
4058,2034-02-09,4867,Groceries,Laptop,143.94,3,0.49,-44.98
4059,2034-02-10,4097,Furniture,Bananas,554.02,5,0.35,376.26
4060,2034-02-11,1880,Clothing,Apples,277.68,6,0.01,-18.81
4061,2034-02-12,1446,Furniture,Bananas,69.87,7,0.35,246.25
4062,2034-02-13,3113,Clothing,Laptop,54.67,8,0.2,152.01
4063,2034-02-14,4992,Furniture,Laptop,119.98,9,0.48,30.8
4064,2034-02-15,2783,Clothing,Jacket,,4,0.14,357.33
4065,2034-02-16,2277,Furniture,Bananas,761.76,4,0.36,-19.75
4066,2034-02-17,4970,Clothing,Chair,488.14,7,0.31,125.12
4067,2034-02-18,2991,Furniture,Jacket,346.18,9,0.01,259.21
4068,2034-02-19,2067,Groceries,Headphones,421.28,2,0.44,171.33
4069,2034-02-20,4168,Groceries,Sofa,,6,0.07,92.53
4070,2034-02-21,2577,Electronics,Headphones,911.2,8,0.33,459.3
4071,2034-02-22,2011,Clothing,Chair,717.1,5,0.39,462.03
4072,2034-02-23,3274,Furniture,Jacket,885.26,5,0.32,178.85
4073,2034-02-24,1773,Clothing,Sofa,323.05,8,0.05,166.56
4074,2034-02-25,3726,Groceries,Jacket,384.2,1,0.49,119.06
4075,2034-02-26,4507,Clothing,Laptop,615.64,6,0.12,420.67
4076,2034-02-27,2814,Furniture,Sofa,625.51,9,0.31,262.35
4077,2034-02-28,3648,Clothing,Apples,484.29,6,0.4,-0.76
4078,2034-03-01,3426,Furniture,Bananas,403.65,7,0.47,
4079,2034-03-02,2201,Groceries,Headphones,986.25,4,0.3,244.19
4080,2034-03-03,2450,Groceries,Sofa,822.02,1,0.13,178.58
4081,2034-03-04,4986,Groceries,Bananas,437.81,9,0.42,135.83
4082,2034-03-05,3756,Electronics,Jacket,728.66,6,0.08,4.68
4083,2034-03-06,1306,Groceries,Chair,273.21,3,0.01,476.19
4084,2034-03-07,1778,Clothing,Sofa,104.67,4,0.45,357.68
4085,2034-03-08,3551,Electronics,Bananas,355.67,6,0.29,22.48
4086,2034-03-09,3315,Groceries,Jacket,405.96,6,0.03,231.2
4087,2034-03-10,4657,Clothing,Jacket,21.45,9,0.29,255.57
4088,2034-03-11,1007,Clothing,Jacket,815.72,4,0.07,42.34
4089,2034-03-12,4991,Clothing,Chair,362.4,5,0.02,184.97
4090,2034-03-13,3555,Furniture,Laptop,582.52,5,0.06,305.16
4091,2034-03-14,1475,Electronics,Chair,78.59,3,0.39,106.21
4092,2034-03-15,2320,Clothing,Chair,179.12,2,0.38,132.38
4093,2034-03-16,3211,Furniture,Apples,890.25,8,0.3,17.12
4094,2034-03-17,1484,Groceries,Headphones,610.64,9,0.1,177.28
4095,2034-03-18,4668,Clothing,Jacket,950.53,9,0.37,271.12
4096,2034-03-19,4143,Furniture,Bananas,998.76,5,0.2,14.09
4097,2034-03-20,3614,Clothing,Sofa,375.0,9,0.26,288.13
4098,2034-03-21,1904,Electronics,Headphones,302.31,4,0.45,168.79
4099,2034-03-22,1558,Electronics,Jacket,859.06,2,0.23,323.0
4100,2034-03-23,4982,Groceries,T-shirt,998.62,3,0.31,123.16
4101,2034-03-24,2967,Clothing,Chair,631.49,1,0.48,
4102,2034-03-25,3285,Furniture,T-shirt,796.17,5,0.23,287.04
4103,2034-03-26,2127,Groceries,Jacket,782.84,1,0.28,329.78
4104,2034-03-27,2233,Clothing,Headphones,358.56,1,0.29,366.32
4105,2034-03-28,3601,Groceries,Bananas,576.4,7,0.12,24.99
4106,2034-03-29,3875,Furniture,Headphones,833.89,2,0.37,480.88
4107,2034-03-30,1467,Groceries,Apples,689.67,8,0.36,414.0
4108,2034-03-31,4525,Groceries,Bananas,26.06,6,0.11,259.28
4109,2034-04-01,4339,Groceries,Bananas,340.02,4,0.01,439.7
4110,2034-04-02,3433,Clothing,Jacket,148.75,9,0.5,160.34
4111,2034-04-03,3822,Furniture,Laptop,236.81,8,0.29,-31.14
4112,2034-04-04,1847,Electronics,Jacket,905.96,3,0.09,349.87
4113,2034-04-05,3434,Clothing,Chair,,3,0.14,468.84
4114,2034-04-06,3924,Electronics,Headphones,223.7,4,0.31,39.02
4115,2034-04-07,1258,Electronics,Bananas,313.02,9,0.07,304.13
4116,2034-04-08,1282,Clothing,Jacket,618.8,9,0.02,397.38
4117,2034-04-09,2649,Clothing,Jacket,536.43,5,0.4,447.79
4118,2034-04-10,2898,Furniture,Headphones,222.18,9,0.36,102.09
4119,2034-04-11,1039,Furniture,Headphones,168.42,6,0.15,20.8
4120,2034-04-12,3533,Groceries,Apples,240.61,8,0.03,86.32
4121,2034-04-13,3976,Electronics,Bananas,505.02,8,0.24,267.75
4122,2034-04-14,3267,Furniture,Sofa,274.82,7,0.14,455.3
4123,2034-04-15,4200,Groceries,Apples,947.86,4,0.2,270.39
4124,2034-04-16,2014,Furniture,T-shirt,466.55,4,0.14,455.79
4125,2034-04-17,4071,Clothing,Chair,63.5,6,0.09,373.52
4126,2034-04-18,4591,Furniture,Chair,730.62,9,0.19,279.11
4127,2034-04-19,1612,Electronics,Sofa,332.2,7,0.48,-38.01
4128,2034-04-20,3975,Furniture,Laptop,6552.200000000001,5,0.13,133.19
4129,2034-04-21,2915,Electronics,Apples,283.2,5,0.17,-18.4
4130,2034-04-22,1687,Clothing,Sofa,572.89,8,0.16,127.23
4131,2034-04-23,4690,Electronics,Laptop,773.29,6,0.24,-15.72
4132,2034-04-24,1612,Furniture,Laptop,928.37,1,0.42,42.3
4133,2034-04-25,3307,Groceries,Sofa,264.82,1,0.2,175.88
4134,2034-04-26,4037,Clothing,Chair,338.18,9,0.4,233.19
4135,2034-04-27,4013,Furniture,T-shirt,466.95,8,0.06,69.43
4136,2034-04-28,3413,Clothing,Chair,927.54,6,0.45,352.92
4137,2034-04-29,2781,Clothing,Jacket,,1,0.09,274.7
4138,2034-04-30,2810,Furniture,Chair,94.43,2,0.02,330.47
4139,2034-05-01,3591,Furniture,Chair,136.27,3,0.08,353.02
4140,2034-05-02,3696,Groceries,Apples,498.03,3,0.1,349.81
4141,2034-05-03,2547,Clothing,Sofa,111.09,2,0.25,464.93
4142,2034-05-04,2930,Clothing,Sofa,348.85,2,0.22,80.47
4143,2034-05-05,3861,Furniture,Jacket,152.64,6,0.36,98.59
4144,2034-05-06,4958,Electronics,Jacket,637.86,7,0.03,1.81
4145,2034-05-07,4087,Furniture,Apples,949.75,4,0.25,275.92
4146,2034-05-08,2152,Clothing,Sofa,996.75,1,0.17,167.35
4147,2034-05-09,1574,Furniture,Chair,378.36,6,0.32,222.91
4148,2034-05-10,4180,Groceries,T-shirt,601.02,7,0.02,43.4
4149,2034-05-11,2910,Electronics,Laptop,856.99,4,0.02,306.98
4150,2034-05-12,2012,Furniture,Headphones,121.87,6,0.21,290.46
4151,2034-05-13,4604,Groceries,Laptop,691.12,9,0.41,95.63
4152,2034-05-14,1669,Clothing,Jacket,411.8,4,0.34,205.98
4153,2034-05-15,1268,Furniture,Jacket,210.12,4,0.01,441.87
4154,2034-05-16,4233,Clothing,Laptop,405.74,5,0.09,
4155,2034-05-17,2283,Groceries,Headphones,80.58,3,0.11,74.82
4156,2034-05-18,1923,Clothing,Chair,696.93,2,0.21,433.37
4157,2034-05-19,2125,Groceries,T-shirt,256.48,9,0.29,-12.98
4158,2034-05-20,2529,Groceries,T-shirt,314.85,1,0.11,177.66
4159,2034-05-21,2758,Groceries,Laptop,125.48,5,0.19,-5.93
4160,2034-05-22,2594,Furniture,Headphones,8653.4,5,0.29,458.32
4161,2034-05-23,1246,Clothing,Apples,495.98,8,0.19,-27.61
4162,2034-05-24,4711,Clothing,Jacket,574.29,6,0.07,33.18
4163,2034-05-25,4866,Electronics,Bananas,571.59,6,0.25,453.27
4164,2034-05-26,4908,Electronics,Chair,413.44,6,0.16,270.19
4165,2034-05-27,2560,Electronics,Apples,196.57,4,0.43,387.35
4166,2034-05-28,3178,Electronics,Laptop,746.41,1,0.39,-40.98
4167,2034-05-29,3400,Clothing,T-shirt,131.42,3,0.1,180.5
4168,2034-05-30,3243,Groceries,Jacket,108.35,6,0.08,491.46
4169,2034-05-31,4864,Groceries,Apples,711.59,5,0.17,268.9
4170,2034-06-01,2939,Furniture,Apples,212.79,1,0.21,417.33
4171,2034-06-02,1929,Groceries,Sofa,310.24,5,0.47,479.96
4172,2034-06-03,4737,Clothing,Sofa,477.85,2,0.15,326.77
4173,2034-06-04,4453,Clothing,Headphones,452.1,1,0.43,130.2
4174,2034-06-05,4069,Clothing,Headphones,710.04,4,0.25,119.73
4175,2034-06-06,3692,Furniture,Laptop,625.31,6,0.44,-10.8
4176,2034-06-07,1226,Electronics,Apples,646.17,7,0.35,185.27
4177,2034-06-08,3748,Groceries,Bananas,715.48,9,0.35,453.46
4178,2034-06-09,4547,Clothing,T-shirt,296.15,5,0.26,212.93
4179,2034-06-10,4548,Clothing,Laptop,325.72,8,0.42,451.05
4180,2034-06-11,1264,Electronics,Bananas,440.81,8,0.13,399.43
4181,2034-06-12,2395,Clothing,Jacket,310.92,9,0.45,491.3
4182,2034-06-13,4557,Groceries,Headphones,985.01,3,0.32,471.23
4183,2034-06-14,2457,Furniture,Sofa,814.98,3,0.22,338.57
4184,2034-06-15,1645,Clothing,Chair,168.83,9,0.49,429.17
4185,2034-06-16,3258,Groceries,Apples,10.57,7,0.43,361.44
4186,2034-06-17,4643,Clothing,Jacket,47.57,4,0.39,336.87
4187,2034-06-18,4448,Electronics,Sofa,247.84,1,0.14,343.56
4188,2034-06-19,2418,Clothing,T-shirt,,7,0.49,346.57
4189,2034-06-20,2473,Clothing,T-shirt,535.67,6,0.37,158.68
4190,2034-06-21,3990,Furniture,Sofa,858.71,3,0.3,182.96
4191,2034-06-22,2387,Electronics,Jacket,738.07,5,0.46,111.74
4192,2034-06-23,2899,Electronics,Sofa,219.53,3,0.08,31.54
4193,2034-06-24,3504,Furniture,Bananas,402.3,8,0.07,202.14
4194,2034-06-25,3772,Clothing,Laptop,,5,0.28,444.97
4195,2034-06-26,4799,Groceries,Headphones,811.15,6,0.03,308.2
4196,2034-06-27,2249,Electronics,Bananas,839.93,2,0.33,-19.1
4197,2034-06-28,1981,Electronics,Chair,910.17,8,0.12,396.16
4198,2034-06-29,2154,Clothing,Sofa,511.7,9,0.06,464.47
4199,2034-06-30,1587,Clothing,Chair,695.8,3,0.2,406.18
4200,2034-07-01,1475,Electronics,Chair,116.24,6,0.23,350.15
4201,2034-07-02,2821,Clothing,Bananas,567.46,6,0.09,32.57
4202,2034-07-03,1985,Groceries,Headphones,252.45,2,0.02,141.95
4203,2034-07-04,4348,Electronics,Jacket,434.56,8,0.21,260.91
4204,2034-07-05,3203,Groceries,T-shirt,635.88,5,0.38,-7.73
4205,2034-07-06,4831,Groceries,Laptop,260.7,8,0.44,8.45
4206,2034-07-07,2241,Clothing,Apples,56.92,8,0.05,463.84
4207,2034-07-08,1189,Groceries,T-shirt,15.18,3,0.26,336.48
4208,2034-07-09,2440,Clothing,Headphones,27.05,5,0.13,101.3
4209,2034-07-10,1980,Furniture,Apples,13.31,7,0.19,130.05
4210,2034-07-11,2698,Clothing,T-shirt,114.8,5,0.47,161.44
4211,2034-07-12,2715,Groceries,Sofa,243.29,6,0.18,-8.71
4212,2034-07-13,3593,Furniture,Sofa,225.12,2,0.18,
4213,2034-07-14,1040,Clothing,Bananas,986.86,8,0.1,47.26
4214,2034-07-15,3354,Groceries,Chair,309.48,5,0.48,392.82
4215,2034-07-16,1942,Electronics,Apples,131.78,6,0.23,415.23
4216,2034-07-17,1337,Electronics,Headphones,547.83,1,0.29,301.14
4217,2034-07-18,2337,Clothing,Headphones,858.67,2,0.23,373.42
4218,2034-07-19,2098,Clothing,T-shirt,679.67,4,0.13,44.51
4219,2034-07-20,4000,Electronics,Bananas,299.6,9,0.41,
4220,2034-07-21,3326,Groceries,T-shirt,,6,0.01,322.24
4221,2034-07-22,4247,Groceries,T-shirt,716.28,8,0.35,313.86
4222,2034-07-23,1895,Groceries,Headphones,729.46,2,0.3,14.51
4223,2034-07-24,4733,Clothing,T-shirt,668.21,5,0.07,139.41
4224,2034-07-25,3320,Furniture,Chair,871.46,1,0.08,128.77
4225,2034-07-26,3884,Furniture,T-shirt,870.75,4,0.33,264.89
4226,2034-07-27,3667,Furniture,Apples,581.04,1,0.16,370.88
4227,2034-07-28,2674,Furniture,Chair,432.71,9,0.13,263.82
4228,2034-07-29,3909,Furniture,Headphones,643.36,2,0.03,365.16
4229,2034-07-30,4854,Clothing,Bananas,819.12,7,0.38,4.43
4230,2034-07-31,4930,Clothing,Sofa,10.62,3,0.44,
4231,2034-08-01,1930,Furniture,Apples,992.04,2,0.41,245.14
4232,2034-08-02,1288,Clothing,Chair,186.98,4,0.23,-29.38
4233,2034-08-03,1723,Clothing,Bananas,472.9,7,0.27,303.77
4234,2034-08-04,3940,Furniture,Bananas,872.67,7,0.12,234.54
4235,2034-08-05,3319,Groceries,Chair,228.92,9,0.09,71.2
4236,2034-08-06,2953,Clothing,Headphones,479.41,3,0.41,370.43
4237,2034-08-07,2089,Groceries,Laptop,136.92,7,0.4,463.46
4238,2034-08-08,1482,Clothing,Bananas,398.1,6,0.39,127.48
4239,2034-08-09,1935,Clothing,Bananas,181.25,7,0.23,221.65
4240,2034-08-10,3295,Furniture,Headphones,366.81,7,0.43,20.5
4241,2034-08-11,1155,Clothing,Headphones,376.6,5,0.46,461.39
4242,2034-08-12,2070,Electronics,T-shirt,993.2,9,0.16,125.34
4243,2034-08-13,2958,Electronics,Headphones,994.84,7,0.11,57.13
4244,2034-08-14,3501,Furniture,Bananas,119.21,7,0.23,213.14
4245,2034-08-15,3248,Groceries,Chair,,3,0.09,-26.19
4246,2034-08-16,2683,Groceries,Laptop,56.49,1,0.44,89.06
4247,2034-08-17,1123,Groceries,Jacket,35.04,5,0.17,
4248,2034-08-18,3048,Electronics,T-shirt,109.81,8,0.29,20.05
4249,2034-08-19,1967,Groceries,Jacket,965.66,5,0.3,11.69
4250,2034-08-20,4830,Groceries,Chair,941.16,3,0.26,429.83
4251,2034-08-21,1854,Furniture,Laptop,197.96,9,0.08,461.74
4252,2034-08-22,1639,Groceries,Laptop,165.86,2,0.5,210.99
4253,2034-08-23,3238,Electronics,Laptop,244.33,3,0.09,296.73
4254,2034-08-24,2602,Electronics,Sofa,517.97,4,0.38,332.75
4255,2034-08-25,3563,Electronics,Chair,571.86,1,0.4,165.22
4256,2034-08-26,1441,Furniture,Apples,225.49,4,0.07,153.62
4257,2034-08-27,2944,Furniture,T-shirt,757.84,4,0.47,321.56
4258,2034-08-28,2838,Clothing,T-shirt,313.01,9,0.24,157.19
4259,2034-08-29,2829,Groceries,Laptop,,8,0.31,269.56
4260,2034-08-30,3190,Furniture,Chair,658.44,2,0.32,233.36
4261,2034-08-31,4262,Electronics,Sofa,439.17,7,0.25,238.45
4262,2034-09-01,1532,Electronics,Laptop,790.96,6,0.07,406.15
4263,2034-09-02,3274,Furniture,Headphones,818.83,7,0.38,337.23
4264,2034-09-03,2336,Furniture,Apples,294.03,4,0.29,478.38
4265,2034-09-04,4700,Furniture,Jacket,343.02,5,0.06,385.04
4266,2034-09-05,1948,Clothing,T-shirt,936.28,6,0.35,30.19
4267,2034-09-06,4373,Electronics,Jacket,168.92,9,0.35,356.17
4268,2034-09-07,4725,Clothing,Bananas,46.94,2,0.27,316.11
4269,2034-09-08,3019,Clothing,Laptop,456.79,9,0.05,305.32
4270,2034-09-09,1459,Groceries,Headphones,802.2,1,0.18,214.41
4271,2034-09-10,4472,Electronics,T-shirt,772.81,4,0.03,-15.64
4272,2034-09-11,1550,Electronics,Jacket,919.93,5,0.24,473.32
4273,2034-09-12,1392,Furniture,Apples,535.53,9,0.45,418.56
4274,2034-09-13,4938,Furniture,Sofa,104.56,6,0.0,217.74
4275,2034-09-14,2787,Groceries,Chair,590.75,4,0.13,37.22
4276,2034-09-15,1844,Clothing,T-shirt,779.5,2,0.4,403.46
4277,2034-09-16,4278,Furniture,Apples,97.86,5,0.0,186.87
4278,2034-09-17,3257,Furniture,Jacket,176.79,8,0.01,164.56
4279,2034-09-18,2138,Electronics,Chair,17.23,8,0.31,315.96
4280,2034-09-19,4808,Electronics,Jacket,595.68,6,0.39,367.27
4281,2034-09-20,1645,Furniture,Chair,887.3,1,0.39,-15.44
4282,2034-09-21,4322,Electronics,Sofa,672.31,8,0.39,372.16
4283,2034-09-22,3266,Groceries,Sofa,982.13,4,0.18,353.67
4284,2034-09-23,3454,Furniture,Laptop,67.72,2,0.44,274.07
4285,2034-09-24,2466,Electronics,Laptop,903.49,1,0.01,136.13
4286,2034-09-25,4674,Groceries,T-shirt,815.0,7,0.16,40.64
4287,2034-09-26,2377,Electronics,Sofa,,2,0.17,6.46
4288,2034-09-27,3935,Electronics,Headphones,973.66,4,0.08,-49.35
4289,2034-09-28,3605,Electronics,Jacket,291.5,4,0.17,63.55
4290,2034-09-29,3597,Furniture,Jacket,889.86,1,0.29,176.24
4291,2034-09-30,1141,Clothing,Jacket,881.34,2,0.26,84.0
4292,2034-10-01,3659,Electronics,T-shirt,758.87,1,0.16,119.94
4293,2034-10-02,1500,Groceries,Jacket,565.65,6,0.37,164.75
4294,2034-10-03,1839,Furniture,Bananas,,3,0.36,119.54
4295,2034-10-04,3749,Furniture,Chair,534.31,1,0.14,348.54
4296,2034-10-05,4618,Groceries,Jacket,360.01,8,0.16,220.45
4297,2034-10-06,2682,Electronics,Apples,793.26,4,0.14,-39.37
4298,2034-10-07,2565,Clothing,Chair,759.34,7,0.06,74.67
4299,2034-10-08,3046,Electronics,Laptop,911.06,2,0.38,340.31
4300,2034-10-09,4917,Groceries,Jacket,,6,0.02,115.51
4301,2034-10-10,2530,Furniture,Apples,,6,0.08,456.08
4302,2034-10-11,1595,Clothing,Headphones,938.77,7,0.05,341.97
4303,2034-10-12,2904,Furniture,Apples,790.35,1,0.41,109.46
4304,2034-10-13,1280,Groceries,Sofa,134.54,1,0.02,234.03
